NameOfFile	Method	CorCoeff	PValue
Microcebus_griseorufus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.052	P-value : 0.121
Microcebus_lehilahytsara.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.010	P-value : 0.383
Microcebus_murinus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.010	P-value : 0.633
Microcebus_myoxinus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.037	P-value : 0.167
Microcebus_rufus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.017	P-value : 0.846
Microcerculus_marginatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.014	P-value : 0.311
Micromesistius_poutassou.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.051	P-value : 0.879
Micromys_minutus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.126	P-value : 0.055
Micronycteris_megalotis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.006	P-value : 0.363
Microphysogobio_alticorpus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.021	P-value : 0.619
Microphysogobio_brevirostris.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.166	P-value : 0.002
Micropteropus_pusillus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.018	P-value : 0.688
Micropterus_coosae.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.040	P-value : 0.075
Micropterus_dolomieu.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.018	P-value : 0.576
Micropterus_floridanus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.038	P-value : 0.706
Micropterus_henshalli.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.029	P-value : 0.253
Micropterus_punctulatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.011	P-value : 0.365
Micropterus_salmoides.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.016	P-value : 0.392
Microtus_agrestis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.081	P-value : 0.044
Microtus_arvalis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.019	P-value : 0.227
Microtus_limnophilus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.001	P-value : 0.474
Microtus_longicaudus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.039	P-value : 0.069
Microtus_lusitanicus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.166	P-value : 0.000
Microtus_miurus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.020	P-value : 0.598
Microtus_obscurus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.092	P-value : 0.959
Microtus_subterraneus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.006	P-value : 0.606
Miniopterus_schreibersii.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.057	P-value : 0.057
Mionectes_oleagineus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.037	P-value : 0.097
Misgurnus_anguillicaudatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.017	P-value : 0.652
Misgurnus_nikolskyi.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.004	P-value : 0.587
Mogera_imaizumii.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.022	P-value : 0.201
Mogera_robusta.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.080	P-value : 0.326
Mogera_wogura.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.005	P-value : 0.404
Monodelphis_americana.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.029	P-value : 0.044
Monodelphis_arlindoi.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.051	P-value : 0.773
Monodelphis_domestica.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.010	P-value : 0.620
Monodelphis_glirina.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.000	P-value : 0.462
Monodelphis_touan.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.036	P-value : 0.851
Monopterus_albus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.023	P-value : 0.188
Montivipera_xanthina.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.002	P-value : 0.486
Morelia_spilota.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.027	P-value : 0.931
Moxostoma_austrinum.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.000	P-value : 0.470
Moxostoma_congestum.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.009	P-value : 0.377
Moxostoma_erythrurum.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.019	P-value : 0.311
Mugil_cephalus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.009	P-value : 0.260
Mungotictis_decemlineata.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.125	P-value : 0.700
Muntiacus_sp..CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.008	P-value : 0.340
Mus_caroli.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.007	P-value : 0.583
Mus_minutoides.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.001	P-value : 0.540
Mus_musculus_castaneus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.212	P-value : 0.000
Mus_musculus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.018	P-value : 0.290
Mus_musculus_domesticus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.086	P-value : 0.043
Mus_musculus_molossinus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.093	P-value : 0.113
Mus_musculus_musculus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.133	P-value : 0.008
Mustela_erminea.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.036	P-value : 0.296
Mustela_frenata.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.048	P-value : 0.834
Mustela_nivalis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.057	P-value : 0.093
Mustela_sibirica.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.104	P-value : 0.926
Myioborus_miniatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.032	P-value : 0.212
Myodes_glareolus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.019	P-value : 0.677
Myodes_rufocanus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.014	P-value : 0.372
Myodes_rutilus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.035	P-value : 0.684
Myonycteris_torquata.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.035	P-value : 0.821
Myotis_albescens.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.038	P-value : 0.059
Myotis_aurascens.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.080	P-value : 0.998
Myotis_davidii.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.060	P-value : 0.012
Myotis_ikonnikovi.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.099	P-value : 0.017
Myotis_macrodactylus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.022	P-value : 0.306
Myotis_myotis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.130	P-value : 0.002
Myotis_mystacinus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.002	P-value : 0.556
Myotis_nattereri.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.060	P-value : 0.042
Myotis_sp..CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.026	P-value : 0.008
Myotis_velifer.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.102	P-value : 0.010
Myxocyprinus_asiaticus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.382	P-value : 0.007
Naja_atra.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.087	P-value : 0.925
Nannoperca_australis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.018	P-value : 0.647
Nannoperca_obscura.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.061	P-value : 0.868
Nannospalax_ehrenbergi.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.006	P-value : 0.637
Nannospalax_leucodon.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.035	P-value : 0.145
Nannospalax_nehringi.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.058	P-value : 0.000
Nanonycteris_veldkampii.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.117	P-value : 0.898
Nanorana_parkeri.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.058	P-value : 0.892
Napaeozapus_insignis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.178	P-value : 0.000
Natrix_maura.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.003	P-value : 0.523
Natrix_natrix.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.006	P-value : 0.633
Natrix_tessellata.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.012	P-value : 0.322
Neodon_irene.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.001	P-value : 0.483
Neogobius_fluviatilis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.081	P-value : 0.069
Neogobius_pallasi.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.042	P-value : 0.171
Neomys_fodiens.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.041	P-value : 0.197
Neophocaena_phocaenoides.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.043	P-value : 0.230
Neosalanx_taihuensis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.075	P-value : 0.199
Neotoma_albigula.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.051	P-value : 0.159
Neotrygon_kuhlii.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.076	P-value : 0.061
Niviventer_andersoni.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.039	P-value : 0.135
Niviventer_bukit.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.138	P-value : 0.063
Niviventer_confucianus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.015	P-value : 0.063
Niviventer_excelsior.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.029	P-value : 0.192
Niviventer_fulvescens.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.010	P-value : 0.228
Niviventer_sp..CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.015	P-value : 0.136
Nocomis_biguttatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.017	P-value : 0.398
Noctilio_albiventris.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.026	P-value : 0.854
Noctilio_leporinus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.030	P-value : 0.227
Nomascus_gabriellae.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.091	P-value : 0.070
Nomascus_leucogenys.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.088	P-value : 0.143
Nomascus_siki.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.190	P-value : 0.000
Noturus_albater.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.046	P-value : 0.761
Noturus_exilis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.009	P-value : 0.593
Noturus_hildebrandi.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.049	P-value : 0.035
Noturus_miurus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.010	P-value : 0.331
